image_id,class_id,class_name,data_split
img_36665,2,Pullover,train
img_36666,5,Sandal,train
img_36667,6,Shirt,train
img_36668,3,Dress,train
img_36669,2,Pullover,train
img_36670,4,Coat,train
img_36671,0,T-shirt/top,train
img_36672,3,Dress,train
img_36673,1,Trouser,train
img_36674,2,Pullover,train
img_36675,7,Sneaker,train
img_36676,0,T-shirt/top,train
img_36677,9,Ankle boot,train
img_36678,7,Sneaker,train
img_36679,6,Shirt,train
img_36680,3,Dress,train
img_36681,4,Coat,train
img_36682,5,Sandal,train
img_36683,2,Pullover,train
img_36684,6,Shirt,train
img_36685,3,Dress,train
img_36686,9,Ankle boot,train
img_36687,5,Sandal,train
img_36688,2,Pullover,train
img_36689,9,Ankle boot,train
img_36690,8,Bag,train
img_36691,0,T-shirt/top,train
img_36692,8,Bag,train
img_36693,0,T-shirt/top,train
img_36694,3,Dress,train
img_36695,7,Sneaker,train
img_36696,8,Bag,train
img_36697,4,Coat,train
img_36698,9,Ankle boot,train
img_36699,3,Dress,train
img_36700,9,Ankle boot,train
img_36701,8,Bag,train
img_36702,7,Sneaker,train
img_36703,2,Pullover,train
img_36704,1,Trouser,train
img_36705,5,Sandal,train
img_36706,0,T-shirt/top,train
img_36707,7,Sneaker,train
img_36708,8,Bag,train
img_36709,6,Shirt,train
img_36710,7,Sneaker,train
img_36711,3,Dress,train
img_36712,8,Bag,train
img_36713,9,Ankle boot,train
img_36714,9,Ankle boot,train
img_36715,3,Dress,train
img_36716,9,Ankle boot,train
img_36717,4,Coat,train
img_36718,5,Sandal,train
img_36719,7,Sneaker,train
img_36720,1,Trouser,train
img_36721,5,Sandal,train
img_36722,6,Shirt,train
img_36723,2,Pullover,train
img_36724,9,Ankle boot,train
img_36725,0,T-shirt/top,train
img_36726,5,Sandal,train
img_36727,9,Ankle boot,train
img_36728,2,Pullover,train
img_36729,0,T-shirt/top,train
img_36730,0,T-shirt/top,train
img_36731,6,Shirt,train
img_36732,2,Pullover,train
img_36733,0,T-shirt/top,train
img_36734,7,Sneaker,train
img_36735,9,Ankle boot,train
img_36736,4,Coat,train
img_36737,1,Trouser,train
img_36738,7,Sneaker,train
img_36739,1,Trouser,train
img_36740,6,Shirt,train
img_36741,3,Dress,train
img_36742,3,Dress,train
img_36743,3,Dress,train
img_36744,3,Dress,train
img_36745,8,Bag,train
img_36746,4,Coat,train
img_36747,3,Dress,train
img_36748,2,Pullover,train
img_36749,0,T-shirt/top,train
img_36750,5,Sandal,train
img_36751,7,Sneaker,train
img_36752,4,Coat,train
img_36753,7,Sneaker,train
img_36754,5,Sandal,train
img_36755,8,Bag,train
img_36756,4,Coat,train
img_36757,1,Trouser,train
img_36758,6,Shirt,train
img_36759,3,Dress,train
img_36760,5,Sandal,train
img_36761,5,Sandal,train
img_36762,1,Trouser,train
img_36763,1,Trouser,train
img_36764,8,Bag,train
img_36765,2,Pullover,train
img_36766,4,Coat,train
img_36767,4,Coat,train
img_36768,7,Sneaker,train
img_36769,6,Shirt,train
img_36770,6,Shirt,train
img_36771,0,T-shirt/top,train
img_36772,6,Shirt,train
img_36773,3,Dress,train
img_36774,1,Trouser,train
img_36775,2,Pullover,train
img_36776,9,Ankle boot,train
img_36777,5,Sandal,train
img_36778,6,Shirt,train
img_36779,1,Trouser,train
img_36780,4,Coat,train
img_36781,5,Sandal,train
img_36782,0,T-shirt/top,train
img_36783,7,Sneaker,train
img_36784,3,Dress,train
img_36785,8,Bag,train
img_36786,6,Shirt,train
img_36787,4,Coat,train
img_36788,0,T-shirt/top,train
img_36789,2,Pullover,train
img_36790,5,Sandal,train
img_36791,0,T-shirt/top,train
img_36792,1,Trouser,train
img_36793,0,T-shirt/top,train
img_36794,3,Dress,train
img_36795,5,Sandal,train
img_36796,8,Bag,train
img_36797,0,T-shirt/top,train
img_36798,3,Dress,train
img_36799,2,Pullover,train
img_36800,6,Shirt,train
img_36801,5,Sandal,train
img_36802,0,T-shirt/top,train
img_36803,9,Ankle boot,train
img_36804,6,Shirt,train
img_36805,2,Pullover,train
img_36806,4,Coat,train
img_36807,8,Bag,train
img_36808,0,T-shirt/top,train
img_36809,5,Sandal,train
img_36810,6,Shirt,train
img_36811,0,T-shirt/top,train
img_36812,6,Shirt,train
img_36813,1,Trouser,train
img_36814,0,T-shirt/top,train
img_36815,8,Bag,train
img_36816,7,Sneaker,train
img_36817,2,Pullover,train
img_36818,8,Bag,train
img_36819,4,Coat,train
img_36820,8,Bag,train
img_36821,9,Ankle boot,train
img_36822,6,Shirt,train
img_36823,0,T-shirt/top,train
img_36824,5,Sandal,train
img_36825,6,Shirt,train
img_36826,2,Pullover,train
img_36827,6,Shirt,train
img_36828,3,Dress,train
img_36829,8,Bag,train
img_36830,0,T-shirt/top,train
img_36831,6,Shirt,train
img_36832,1,Trouser,train
img_36833,7,Sneaker,train
img_36834,5,Sandal,train
img_36835,6,Shirt,train
img_36836,9,Ankle boot,train
img_36837,5,Sandal,train
img_36838,8,Bag,train
img_36839,1,Trouser,train
img_36840,1,Trouser,train
img_36841,9,Ankle boot,train
img_36842,2,Pullover,train
img_36843,5,Sandal,train
img_36844,1,Trouser,train
img_36845,2,Pullover,train
img_36846,2,Pullover,train
img_36847,6,Shirt,train
img_36848,3,Dress,train
img_36849,6,Shirt,train
img_36850,8,Bag,train
img_36851,2,Pullover,train
img_36852,4,Coat,train
img_36853,6,Shirt,train
img_36854,8,Bag,train
img_36855,4,Coat,train
img_36856,1,Trouser,train
img_36857,2,Pullover,train
img_36858,9,Ankle boot,train
img_36859,8,Bag,train
img_36860,8,Bag,train
img_36861,5,Sandal,train
img_36862,6,Shirt,train
img_36863,9,Ankle boot,train
img_36864,2,Pullover,train
img_36865,1,Trouser,train
img_36866,6,Shirt,train
img_36867,5,Sandal,train
img_36868,8,Bag,train
img_36869,9,Ankle boot,train
img_36870,1,Trouser,train
img_36871,4,Coat,train
img_36872,6,Shirt,train
img_36873,5,Sandal,train
img_36874,5,Sandal,train
img_36875,8,Bag,train
img_36876,9,Ankle boot,train
img_36877,8,Bag,train
img_36878,7,Sneaker,train
img_36879,1,Trouser,train
img_36880,0,T-shirt/top,train
img_36881,9,Ankle boot,train
img_36882,4,Coat,train
img_36883,2,Pullover,train
img_36884,9,Ankle boot,train
img_36885,1,Trouser,train
img_36886,1,Trouser,train
img_36887,9,Ankle boot,train
img_36888,1,Trouser,train
img_36889,7,Sneaker,train
img_36890,3,Dress,train
img_36891,9,Ankle boot,train
img_36892,5,Sandal,train
img_36893,3,Dress,train
img_36894,7,Sneaker,train
img_36895,0,T-shirt/top,train
img_36896,3,Dress,train
img_36897,6,Shirt,train
img_36898,1,Trouser,train
img_36899,8,Bag,train
img_36900,7,Sneaker,train
img_36901,6,Shirt,train
img_36902,7,Sneaker,train
img_36903,7,Sneaker,train
img_36904,4,Coat,train
img_36905,9,Ankle boot,train
img_36906,6,Shirt,train
img_36907,2,Pullover,train
img_36908,1,Trouser,train
img_36909,5,Sandal,train
img_36910,3,Dress,train
img_36911,5,Sandal,train
img_36912,4,Coat,train
img_36913,7,Sneaker,train
img_36914,8,Bag,train
img_36915,2,Pullover,train
img_36916,8,Bag,train
img_36917,9,Ankle boot,train
img_36918,7,Sneaker,train
img_36919,5,Sandal,train
img_36920,5,Sandal,train
img_36921,6,Shirt,train
img_36922,1,Trouser,train
img_36923,9,Ankle boot,train
img_36924,2,Pullover,train
img_36925,2,Pullover,train
img_36926,4,Coat,train
img_36927,8,Bag,train
img_36928,5,Sandal,train
img_36929,0,T-shirt/top,train
img_36930,4,Coat,train
img_36931,6,Shirt,train
img_36932,3,Dress,train
img_36933,1,Trouser,train
img_36934,9,Ankle boot,train
img_36935,7,Sneaker,train
img_36936,6,Shirt,train
img_36937,2,Pullover,train
img_36938,4,Coat,train
img_36939,7,Sneaker,train
img_36940,8,Bag,train
img_36941,0,T-shirt/top,train
img_36942,7,Sneaker,train
img_36943,6,Shirt,train
img_36944,0,T-shirt/top,train
img_36945,5,Sandal,train
img_36946,7,Sneaker,train
img_36947,8,Bag,train
img_36948,5,Sandal,train
img_36949,0,T-shirt/top,train
img_36950,2,Pullover,train
img_36951,4,Coat,train
img_36952,1,Trouser,train
img_36953,0,T-shirt/top,train
img_36954,3,Dress,train
img_36955,3,Dress,train
img_36956,0,T-shirt/top,train
img_36957,6,Shirt,train
img_36958,3,Dress,train
img_36959,1,Trouser,train
img_36960,3,Dress,train
img_36961,0,T-shirt/top,train
img_36962,5,Sandal,train
img_36963,7,Sneaker,train
img_36964,8,Bag,train
img_36965,4,Coat,train
img_36966,3,Dress,train
img_36967,5,Sandal,train
img_36968,9,Ankle boot,train
img_36969,0,T-shirt/top,train
img_36970,6,Shirt,train
img_36971,3,Dress,train
img_36972,6,Shirt,train
img_36973,8,Bag,train
img_36974,1,Trouser,train
img_36975,2,Pullover,train
img_36976,8,Bag,train
img_36977,8,Bag,train
img_36978,0,T-shirt/top,train
img_36979,6,Shirt,train
img_36980,2,Pullover,train
img_36981,8,Bag,train
img_36982,2,Pullover,train
img_36983,2,Pullover,train
img_36984,5,Sandal,train
img_36985,5,Sandal,train
img_36986,1,Trouser,train
img_36987,3,Dress,train
img_36988,1,Trouser,train
img_36989,9,Ankle boot,train
img_36990,5,Sandal,train
img_36991,0,T-shirt/top,train
img_36992,6,Shirt,train
img_36993,6,Shirt,train
img_36994,4,Coat,train
img_36995,4,Coat,train
img_36996,8,Bag,train
img_36997,8,Bag,train
img_36998,1,Trouser,train
img_36999,3,Dress,train
img_37000,3,Dress,train
img_37001,0,T-shirt/top,train
img_37002,5,Sandal,train
img_37003,1,Trouser,train
img_37004,9,Ankle boot,train
img_37005,9,Ankle boot,train
img_37006,2,Pullover,train
img_37007,2,Pullover,train
img_37008,0,T-shirt/top,train
img_37009,9,Ankle boot,train
img_37010,7,Sneaker,train
img_37011,8,Bag,train
img_37012,2,Pullover,train
img_37013,2,Pullover,train
img_37014,3,Dress,train
img_37015,0,T-shirt/top,train
img_37016,3,Dress,train
img_37017,2,Pullover,train
img_37018,5,Sandal,train
img_37019,7,Sneaker,train
img_37020,2,Pullover,train
img_37021,7,Sneaker,train
img_37022,1,Trouser,train
img_37023,4,Coat,train
img_37024,7,Sneaker,train
img_37025,6,Shirt,train
img_37026,4,Coat,train
img_37027,5,Sandal,train
img_37028,6,Shirt,train
img_37029,4,Coat,train
img_37030,9,Ankle boot,train
img_37031,6,Shirt,train
img_37032,5,Sandal,train
img_37033,3,Dress,train
img_37034,4,Coat,train
img_37035,2,Pullover,train
img_37036,0,T-shirt/top,train
img_37037,6,Shirt,train
img_37038,7,Sneaker,train
img_37039,8,Bag,train
img_37040,6,Shirt,train
img_37041,4,Coat,train
img_37042,7,Sneaker,train
img_37043,3,Dress,train
img_37044,7,Sneaker,train
img_37045,2,Pullover,train
img_37046,1,Trouser,train
img_37047,4,Coat,train
img_37048,7,Sneaker,train
img_37049,8,Bag,train
img_37050,8,Bag,train
img_37051,0,T-shirt/top,train
img_37052,8,Bag,train
img_37053,5,Sandal,train
img_37054,5,Sandal,train
img_37055,9,Ankle boot,train
img_37056,4,Coat,train
img_37057,1,Trouser,train
img_37058,2,Pullover,train
img_37059,4,Coat,train
img_37060,7,Sneaker,train
img_37061,4,Coat,train
img_37062,4,Coat,train
img_37063,6,Shirt,train
img_37064,3,Dress,train
img_37065,7,Sneaker,train
img_37066,2,Pullover,train
img_37067,4,Coat,train
img_37068,0,T-shirt/top,train
img_37069,3,Dress,train
img_37070,1,Trouser,train
img_37071,3,Dress,train
img_37072,7,Sneaker,train
img_37073,0,T-shirt/top,train
img_37074,6,Shirt,train
img_37075,8,Bag,train
img_37076,3,Dress,train
img_37077,8,Bag,train
img_37078,5,Sandal,train
img_37079,7,Sneaker,train
img_37080,0,T-shirt/top,train
img_37081,4,Coat,train
img_37082,8,Bag,train
img_37083,0,T-shirt/top,train
img_37084,4,Coat,train
img_37085,6,Shirt,train
img_37086,7,Sneaker,train
img_37087,9,Ankle boot,train
img_37088,0,T-shirt/top,train
img_37089,5,Sandal,train
img_37090,8,Bag,train
img_37091,3,Dress,train
img_37092,6,Shirt,train
img_37093,0,T-shirt/top,train
img_37094,3,Dress,train
img_37095,4,Coat,train
img_37096,8,Bag,train
img_37097,6,Shirt,train
img_37098,8,Bag,train
img_37099,3,Dress,train
img_37100,0,T-shirt/top,train
img_37101,4,Coat,train
img_37102,7,Sneaker,train
img_37103,8,Bag,train
img_37104,4,Coat,train
img_37105,7,Sneaker,train
img_37106,5,Sandal,train
img_37107,4,Coat,train
img_37108,9,Ankle boot,train
img_37109,3,Dress,train
img_37110,9,Ankle boot,train
img_37111,5,Sandal,train
img_37112,2,Pullover,train
img_37113,4,Coat,train
img_37114,0,T-shirt/top,train
img_37115,2,Pullover,train
img_37116,3,Dress,train
img_37117,1,Trouser,train
img_37118,4,Coat,train
img_37119,0,T-shirt/top,train
img_37120,6,Shirt,train
img_37121,9,Ankle boot,train
img_37122,9,Ankle boot,train
img_37123,7,Sneaker,train
img_37124,1,Trouser,train
img_37125,5,Sandal,train
img_37126,7,Sneaker,train
img_37127,1,Trouser,train
img_37128,9,Ankle boot,train
img_37129,7,Sneaker,train
img_37130,6,Shirt,train
img_37131,7,Sneaker,train
img_37132,4,Coat,train
img_37133,7,Sneaker,train
img_37134,4,Coat,train
img_37135,8,Bag,train
img_37136,8,Bag,train
img_37137,7,Sneaker,train
img_37138,8,Bag,train
img_37139,0,T-shirt/top,train
img_37140,5,Sandal,train
img_37141,8,Bag,train
img_37142,7,Sneaker,train
img_37143,8,Bag,train
img_37144,6,Shirt,train
img_37145,5,Sandal,train
img_37146,0,T-shirt/top,train
img_37147,6,Shirt,train
img_37148,4,Coat,train
img_37149,8,Bag,train
img_37150,0,T-shirt/top,train
img_37151,2,Pullover,train
img_37152,3,Dress,train
img_37153,1,Trouser,train
img_37154,3,Dress,train
img_37155,7,Sneaker,train
img_37156,8,Bag,train
img_37157,3,Dress,train
img_37158,5,Sandal,train
img_37159,5,Sandal,train
img_37160,9,Ankle boot,train
img_37161,6,Shirt,train
img_37162,5,Sandal,train
img_37163,9,Ankle boot,train
img_37164,2,Pullover,train
img_37165,9,Ankle boot,train
img_37166,8,Bag,train
img_37167,8,Bag,train
img_37168,1,Trouser,train
img_37169,4,Coat,train
img_37170,3,Dress,train
img_37171,3,Dress,train
img_37172,6,Shirt,train
img_37173,4,Coat,train
img_37174,7,Sneaker,train
img_37175,6,Shirt,train
img_37176,2,Pullover,train
img_37177,1,Trouser,train
img_37178,4,Coat,train
img_37179,1,Trouser,train
img_37180,5,Sandal,train
img_37181,1,Trouser,train
img_37182,5,Sandal,train
img_37183,5,Sandal,train
img_37184,5,Sandal,train
img_37185,4,Coat,train
img_37186,9,Ankle boot,train
img_37187,1,Trouser,train
img_37188,1,Trouser,train
img_37189,4,Coat,train
img_37190,1,Trouser,train
img_37191,8,Bag,train
img_37192,4,Coat,train
img_37193,4,Coat,train
img_37194,6,Shirt,train
img_37195,2,Pullover,train
img_37196,4,Coat,train
img_37197,1,Trouser,train
img_37198,0,T-shirt/top,train
img_37199,1,Trouser,train
img_37200,1,Trouser,train
img_37201,8,Bag,train
img_37202,1,Trouser,train
img_37203,0,T-shirt/top,train
img_37204,1,Trouser,train
img_37205,9,Ankle boot,train
img_37206,0,T-shirt/top,train
img_37207,5,Sandal,train
img_37208,9,Ankle boot,train
img_37209,4,Coat,train
img_37210,8,Bag,train
img_37211,2,Pullover,train
img_37212,4,Coat,train
img_37213,7,Sneaker,train
img_37214,6,Shirt,train
img_37215,9,Ankle boot,train
img_37216,2,Pullover,train
img_37217,9,Ankle boot,train
img_37218,7,Sneaker,train
img_37219,0,T-shirt/top,train
img_37220,7,Sneaker,train
img_37221,7,Sneaker,train
img_37222,7,Sneaker,train
img_37223,5,Sandal,train
img_37224,4,Coat,train
img_37225,9,Ankle boot,train
img_37226,6,Shirt,train
img_37227,7,Sneaker,train
img_37228,4,Coat,train
img_37229,9,Ankle boot,train
img_37230,6,Shirt,train
img_37231,9,Ankle boot,train
img_37232,2,Pullover,train
img_37233,0,T-shirt/top,train
img_37234,1,Trouser,train
img_37235,0,T-shirt/top,train
img_37236,1,Trouser,train
img_37237,6,Shirt,train
img_37238,8,Bag,train
img_37239,9,Ankle boot,train
img_37240,5,Sandal,train
img_37241,8,Bag,train
img_37242,7,Sneaker,train
img_37243,7,Sneaker,train
img_37244,5,Sandal,train
img_37245,1,Trouser,train
img_37246,0,T-shirt/top,train
img_37247,1,Trouser,train
img_37248,2,Pullover,train
img_37249,8,Bag,train
img_37250,0,T-shirt/top,train
img_37251,8,Bag,train
img_37252,6,Shirt,train
img_37253,6,Shirt,train
img_37254,3,Dress,train
img_37255,7,Sneaker,train
img_37256,4,Coat,train
img_37257,4,Coat,train
img_37258,0,T-shirt/top,train
img_37259,3,Dress,train
img_37260,0,T-shirt/top,train
img_37261,5,Sandal,train
img_37262,4,Coat,train
img_37263,6,Shirt,train
img_37264,4,Coat,train
img_37265,6,Shirt,train
img_37266,8,Bag,train
img_37267,9,Ankle boot,train
img_37268,8,Bag,train
img_37269,9,Ankle boot,train
img_37270,4,Coat,train
img_37271,6,Shirt,train
img_37272,6,Shirt,train
img_37273,4,Coat,train
img_37274,9,Ankle boot,train
img_37275,6,Shirt,train
img_37276,3,Dress,train
img_37277,1,Trouser,train
img_37278,7,Sneaker,train
img_37279,2,Pullover,train
img_37280,5,Sandal,train
img_37281,3,Dress,train
img_37282,7,Sneaker,train
img_37283,7,Sneaker,train
img_37284,9,Ankle boot,train
img_37285,5,Sandal,train
img_37286,0,T-shirt/top,train
img_37287,3,Dress,train
img_37288,6,Shirt,train
img_37289,7,Sneaker,train
img_37290,1,Trouser,train
img_37291,1,Trouser,train
img_37292,8,Bag,train
img_37293,8,Bag,train
img_37294,9,Ankle boot,train
img_37295,8,Bag,train
img_37296,8,Bag,train
img_37297,8,Bag,train
img_37298,9,Ankle boot,train
img_37299,8,Bag,train
img_37300,3,Dress,train
img_37301,2,Pullover,train
img_37302,8,Bag,train
img_37303,8,Bag,train
img_37304,6,Shirt,train
img_37305,0,T-shirt/top,train
img_37306,2,Pullover,train
img_37307,1,Trouser,train
img_37308,6,Shirt,train
img_37309,3,Dress,train
img_37310,7,Sneaker,train
img_37311,9,Ankle boot,train
img_37312,6,Shirt,train
img_37313,2,Pullover,train
img_37314,3,Dress,train
img_37315,6,Shirt,train
img_37316,3,Dress,train
img_37317,8,Bag,train
img_37318,3,Dress,train
img_37319,3,Dress,train
img_37320,4,Coat,train
img_37321,4,Coat,train
img_37322,7,Sneaker,train
img_37323,4,Coat,train
img_37324,3,Dress,train
img_37325,8,Bag,train
img_37326,8,Bag,train
img_37327,5,Sandal,train
img_37328,2,Pullover,train
img_37329,2,Pullover,train
img_37330,6,Shirt,train
img_37331,1,Trouser,train
img_37332,4,Coat,train
img_37333,2,Pullover,train
img_37334,1,Trouser,train
img_37335,9,Ankle boot,train
img_37336,4,Coat,train
img_37337,8,Bag,train
img_37338,1,Trouser,train
img_37339,6,Shirt,train
img_37340,7,Sneaker,train
img_37341,5,Sandal,train
img_37342,1,Trouser,train
img_37343,5,Sandal,train
img_37344,1,Trouser,train
img_37345,3,Dress,train
img_37346,6,Shirt,train
img_37347,0,T-shirt/top,train
img_37348,8,Bag,train
img_37349,2,Pullover,train
img_37350,1,Trouser,train
img_37351,1,Trouser,train
img_37352,2,Pullover,train
img_37353,9,Ankle boot,train
img_37354,4,Coat,train
img_37355,1,Trouser,train
img_37356,8,Bag,train
img_37357,2,Pullover,train
img_37358,2,Pullover,train
img_37359,9,Ankle boot,train
img_37360,4,Coat,train
img_37361,9,Ankle boot,train
img_37362,1,Trouser,train
img_37363,0,T-shirt/top,train
img_37364,5,Sandal,train
img_37365,1,Trouser,train
img_37366,0,T-shirt/top,train
img_37367,5,Sandal,train
img_37368,5,Sandal,train
img_37369,9,Ankle boot,train
img_37370,3,Dress,train
img_37371,9,Ankle boot,train
img_37372,1,Trouser,train
img_37373,3,Dress,train
img_37374,2,Pullover,train
img_37375,6,Shirt,train
img_37376,0,T-shirt/top,train
img_37377,2,Pullover,train
img_37378,4,Coat,train
img_37379,0,T-shirt/top,train
img_37380,4,Coat,train
img_37381,0,T-shirt/top,train
img_37382,2,Pullover,train
img_37383,0,T-shirt/top,train
img_37384,0,T-shirt/top,train
img_37385,9,Ankle boot,train
img_37386,5,Sandal,train
img_37387,4,Coat,train
img_37388,2,Pullover,train
img_37389,8,Bag,train
img_37390,0,T-shirt/top,train
img_37391,7,Sneaker,train
img_37392,4,Coat,train
img_37393,3,Dress,train
img_37394,1,Trouser,train
img_37395,5,Sandal,train
img_37396,4,Coat,train
img_37397,6,Shirt,train
img_37398,2,Pullover,train
img_37399,5,Sandal,train
img_37400,9,Ankle boot,train
img_37401,3,Dress,train
img_37402,5,Sandal,train
img_37403,9,Ankle boot,train
img_37404,9,Ankle boot,train
img_37405,7,Sneaker,train
img_37406,3,Dress,train
img_37407,8,Bag,train
img_37408,5,Sandal,train
img_37409,9,Ankle boot,train
img_37410,1,Trouser,train
img_37411,4,Coat,train
img_37412,7,Sneaker,train
img_37413,7,Sneaker,train
img_37414,7,Sneaker,train
img_37415,3,Dress,train
img_37416,1,Trouser,train
img_37417,6,Shirt,train
img_37418,8,Bag,train
img_37419,3,Dress,train
img_37420,9,Ankle boot,train
img_37421,6,Shirt,train
img_37422,3,Dress,train
img_37423,9,Ankle boot,train
img_37424,5,Sandal,train
img_37425,6,Shirt,train
img_37426,4,Coat,train
img_37427,2,Pullover,train
img_37428,6,Shirt,train
img_37429,7,Sneaker,train
img_37430,9,Ankle boot,train
img_37431,4,Coat,train
img_37432,5,Sandal,train
img_37433,7,Sneaker,train
img_37434,9,Ankle boot,train
img_37435,6,Shirt,train
img_37436,5,Sandal,train
img_37437,9,Ankle boot,train
img_37438,9,Ankle boot,train
img_37439,0,T-shirt/top,train
img_37440,4,Coat,train
img_37441,2,Pullover,train
img_37442,0,T-shirt/top,train
img_37443,5,Sandal,train
img_37444,5,Sandal,train
img_37445,2,Pullover,train
img_37446,9,Ankle boot,train
img_37447,7,Sneaker,train
img_37448,6,Shirt,train
